Number of nodes 662 
   864 :    565    532    629
   865 :    395    389    621
   866 :    243    331    643
   867 :    456    600    612
   868 :    595    413    611
   869 :    464    601    610
   870 :    222    585    605
   871 :    593    231    609
   872 :    419    592    608
   873 :    602    465    604
   874 :    464    463    601
   875 :    503    596    598
   876 :    457    458    599
   877 :    474    472    582
   878 :    491    282    583
   879 :    491    583    588
   880 :    282    481    582
   881 :    228    491    588
   882 :    480    220    584
   883 :    495    262    587
   884 :    222    480    585
   885 :    488    264    590
   886 :    472    470    583
   887 :    424    426    584
   888 :    583    470    588
   889 :    264    495    589
   890 :    422    424    586
   891 :    420    591    592
   892 :    264    589    590
   893 :    495    587    589
   894 :    420    422    591
   895 :    424    584    586
   896 :    584    220    586
   897 :    426    428    585
   898 :    489    229    591
   899 :    480    584    585
   900 :    584    426    585
   901 :    470    469    588
   902 :    435    437    587
   903 :    591    229    592
   904 :    220    489    586
   905 :    587    437    589
   906 :    437    439    589
   907 :    589    439    590
   908 :    439    441    590
   909 :    422    586    591
   910 :    586    489    591
   911 :    419    420    592
   912 :    482    231    593
   913 :    229    447    592
   914 :    282    582    583
   915 :    582    472    583
   916 :    273    482    594
   917 :    482    593    594
   918 :    273    594    595
   919 :    483    273    595
   920 :    406    409    593
   921 :    593    409    594
   922 :    409    411    594
   923 :    594    411    595
   924 :    411    413    595
   925 :    474    582    596
   926 :    582    481    596
   927 :    481    223    596
   928 :    456    457    600
   929 :    458    598    599
   930 :    449    450    597
   931 :    596    223    598
   932 :    223    476    598
   933 :    458    503    598
   934 :    503    474    596
   935 :    598    476    599
   936 :    476    281    599
   937 :    457    599    600
   938 :    504    417    597
   939 :    281    478    600
   940 :    599    281    600
   941 :    463    465    602
   942 :    234    492    601
   943 :    468    234    602
   944 :    234    601    602
   945 :    601    463    602
   946 :    284    488    603
   947 :    488    590    603
   948 :    590    441    603
   949 :    585    428    605
   950 :    592    447    608
   951 :    406    593    609
   952 :    468    602    604
   953 :    483    595    611
   954 :    601    492    610
   955 :    600    478    612
   956 :    494    468    604
   957 :     14     15    606
   958 :    428    430    605
   959 :    180    179    607
   960 :    447    448    608
   961 :    404    406    609
   962 :    441    443    603
   963 :    492    287    610
   964 :    274    483    611
   965 :    478    225    612
   966 :    289    543    640
   967 :    394    575    619
   968 :    330    392    644
   969 :    535    635    649
   970 :    559    376    616
   971 :    290    537    645
   972 :    359    528    581
   973 :    377    374    614
   974 :    383    556    557
   975 :    355    322    642
   976 :    265    578    634
   977 :    274    611    616
   978 :    276    580    613
   979 :    333    247    658
   980 :    328    246    659
   981 :    336    339    654
   982 :    284    603    615
   983 :    603    443    615
   984 :    275    114    623
   985 :     69     70    618
   986 :     29     30    620
   987 :    443    518    647
   988 :    521    341    576
   989 :    325    515    579
   990 :    384    380    625
   991 :    371    378    626
   992 :    536    521    576
   993 :    140    141    628
   994 :    277    554    649
   995 :    386    390    627
   996 :    344    364    630
   997 :     90     91    629
   998 :    257    536    576
   999 :    116    277    641
  1000 :    486    265    634
  1001 :    197    238    631
  1002 :    209    243    632
  1003 :    302    365    635
  1004 :    517    284    615
  1005 :    353    355    639
  1006 :    532    531    633
  1007 :    514    330    644
  1008 :    576    398    656
  1009 :    144    278    648
  1010 :    554    487    649
  1011 :    525    517    615
  1012 :    108    109    646
  1013 :    353    639    645
  1014 :    378    373    652
  1015 :    227      9    650
  1016 :    100    101    657
  1017 :    132    133    660
  1018 :    542    291    651
  1019 :    354    353    645
  1020 :    390    388    653
  1021 :    375    561    616
  1022 :    244    323    661
  1023 :    552    237    614
  1024 :    358    359    651
  1025 :    241    336    654
  1026 :    515    364    622
  1027 :    518    351    647
  1028 :    567    520    655
  1029 :    390    533    627
  1030 :    334    511    643
  1031 :    520    258    655
  1032 :    533    310    627
  1033 :    556    456    612
  1034 :    413    559    611
  1035 :    389    562    621
  1036 :    562    464    610
  1037 :    531    533    633
  1038 :    433    568    606
  1039 :    569    222    605
  1040 :    231    570    609
  1041 :    571    419    608
  1042 :    572    407    607
  1043 :    465    573    604
  1044 :    574    260    644
  1045 :    561    274    616
  1046 :    351    525    647
  1047 :    392    574    644
  1048 :    295    546    636
  1049 :    307    534    640
  1050 :    567    355    642
  1051 :    575    261    619
  1052 :    610    287    621
  1053 :    562    610    621
  1054 :    566    295    636
  1055 :    577    335    619
  1056 :    546    257    656
  1057 :    635    277    649
  1058 :    339    555    654
  1059 :    320    567    642
  1060 :    257    576    656
  1061 :    615    443    647
  1062 :    525    615    647
  1063 :    355    567    655
  1064 :    277    635    641
  1065 :    635    365    641
  1066 :    398    636    656
  1067 :    636    546    656
Number of domains 10
  Domain :      0 
  Name : Entity 0 
  Number of elements :     23
     0     1     2     3     4     5     6     7     8     9
    10    11    12    13    14    15    16    17    18    19
    20    21    22
  Domain :      1 
  Name : Bottom
  Number of elements :     19
    23    24    25    26    27    28    29    30    31    32
    33    34    35    36    37    38    39    40    41
  Domain :      2 
  Name : Entity 2 
  Number of elements :     23
    42    43    44    45    46    47    48    49    50    51
    52    53    54    55    56    57    58    59    60    61
    62    63    64
  Domain :      3 
  Name : Entity 3 
  Number of elements :     19
    65    66    67    68    69    70    71    72    73    74
    75    76    77    78    79    80    81    82    83
  Domain :      4 
  Name : Entity 4 
  Number of elements :     29
    84    85    86    87    88    89    90    91    92    93
    94    95    96    97    98    99   100   101   102   103
   104   105   106   107   108   109   110   111   112
  Domain :      5 
  Name : Entity 5 
  Number of elements :     29
   113   114   115   116   117   118   119   120   121   122
   123   124   125   126   127   128   129   130   131   132
   133   134   135   136   137   138   139   140   141
  Domain :      6 
  Name : Entity 6 
  Number of elements :     23
   142   143   144   145   146   147   148   149   150   151
   152   153   154   155   156   157   158   159   160   161
   162   163   164
  Domain :      7 
  Name : Entity 7 
  Number of elements :     23
   165   166   167   168   169   170   171   172   173   174
   175   176   177   178   179   180   181   182   183   184
   185   186   187
  Domain :      8 
  Name : Entity 8 
  Number of elements :     15
   188   189   190   191   192   193   194   195   196   197
   198   199   200   201   202
  Domain :      9 
  Name : Entity 9 
  Number of elements :     15
   203   204   205   206   207   208   209   210   211   212
   213   214   215   216   217
